"","artist","song","viewcount","year"
"2031","Tink","Part Time Lovers             ",15900,2015
"2032","Tink","M.I.A.             ",30000,2015
"2033","Tink","Get You Home             ",39800,2015
"2034","Tink","Signs             ",22000,2015
"2035","Tink","Lime Light             ",11800,2015
"2036","Tink","All Falls Down             ",21300,2015
"2037","Tink","Show It             ",43000,2015
"2038","Tink","Be Single (Interlude)             ",16100,2015
"2039","Tink","Aquafina             ",31700,2015
"2040","Tink","Stay On It (Ft. Lil Durk)             ",9700,2015
"2041","Tink","Surprizes             ",28600,2015
"2042","Tink","Your Side             ",27200,2015
"2043","Tink","Nothing Else Matters             ",36400,2015
"2044","Tink","MVP             ",7300,2015
"2045","Tink","Real Upgrade             ",19300,2015
"2046","Tink","Modern Wave             ",9800,2015
"2047","Tink","What Is Real Love             ",23700,2015
"2048","Tink","Pullin Up (Interlude)             ",5700,2015
"2049","Tink","Blood Sweat & Tears             ",7700,2015
"2050","Tink","Winter's Diary 4 [Tracklist + Cover Art]             ",12800,2015
"2051","Tink","I Like             ",266900,2015
"2052","Tink","H20             ",47400,2015
"2053","Tink","Very Very             ",31300,2015
"2054","Tink","L.E.A.S.H.             ",23600,2015
"2055","Tink","There's Somebody Else             ",28300,2015
"2056","Tink","Stripclub             ",18400,2015
"2057","Tink","Medicine (Interlude)             ",40600,2015
"2058","Tink","Route 42 To San Fran             ",25100,2015
"2059","Tink","Fly Away             ",11100,2015
"2060","Tink","Treat Me Like Somebody             ",778200,2015
"2061","Tink","Lullaby             ",35900,2015
"2062","Tink","HML             ",10700,2015
"2063","Tink","Freak Like Me (Ft. Tko Nikko)             ",19400,2015
"2064","Tink","Your Secrets             ",52800,2015
"2065","Tink","When It Rains             ",9700,2015
"2066","Tink","Time             ",22700,2015
"2067","Tink","Count On You             ",71900,2015
"2068","Tink","Fight It             ",8700,2015
"2069","Tink","Talkin Bout (Ft. G Herbo)             ",43500,2015
"2070","Tink","2 and 2             ",11600,2015
"2071","Tink","Bars             ",5300,2015
"2072","Tink","Kilo (Ft. G Herbo & Lil Bibby)             ",20100,2015
"2073","Tink","Versace (Remix)             ",8700,2015
"2074","Tink","Gotta Keep Goin'             ",9000,2015
"2075","Tink","No Competition             ",21800,2015
"2076","Tink","Somebody Else             ",15500,2015
"2077","Tink","BackGround Music Pt2             ",27900,2015
"2078","Tink","When I'm Lit             ",40500,2015
"2079","Tink","Molly Love             ",24700,2015
"2080","Travis Scott","CAROUSEL (Ft. Frank Ocean)             ",515100,2013
"2081","Travis Scott","R.I.P. SCREW (Ft. Swae Lee)             ",414100,2013
"2082","Travis Scott","STOP TRYING TO BE GOD (Ft. James Blake, Kid Cudi, Philip Bailey & Stevie Wonder)             ",756200,2013
"2083","Travis Scott","NO BYSTANDERS (Ft. Juice WRLD & Sheck Wes)             ",565800,2013
"2084","Travis Scott","SKELETONS (Ft. Pharrell Williams, Tame Impala & The Weeknd)             ",377000,2013
"2085","Travis Scott","WAKE UP (Ft. The Weeknd)             ",510500,2013
"2086","Travis Scott","5% TINT             ",331100,2013
"2087","Travis Scott","NC-17 (Ft. 21 Savage)             ",421000,2013
"2088","Travis Scott","ASTROTHUNDER             ",338100,2013
"2089","Travis Scott","CAN'T SAY (Ft. Don Toliver)             ",799600,2013
"2090","Travis Scott","WHO? WHAT! (Ft. Quavo & Takeoff)             ",350800,2013
"2091","Travis Scott","HOUSTONFORNICATION             ",379000,2013
"2092","Travis Scott","COFFEE BEAN             ",289400,2013
"2093","Travis Scott","STARGAZING             ",1e+06,2013
"2094","Travis Scott","SICKO MODE (Ft. Big Hawk, Drake & Swae Lee)             ",5600000,2013
"2095","Travis Scott","YOSEMITE (Ft. Gunna & NAV)             ",1e+06,2013
"2096","Travis Scott","BUTTERFLY EFFECT             ",1700000,2013
"2097","Travis Scott","<U+200B>the ends (Ft. André 3000)             ",553400,2013
"2098","Travis Scott","<U+200B>way back (Ft. Kid Cudi & Swizz Beatz)             ",534900,2013
"2099","Travis Scott","<U+200B>coordinate (Ft. Blac Youngsta)             ",526700,2013
"2100","Travis Scott","<U+200B>through the late night (Ft. Kid Cudi)             ",980700,2013
"2101","Travis Scott","<U+200B>sdp interlude (Ft. Cassie)             ",171700,2013
"2102","Travis Scott","<U+200B>sweet sweet             ",431400,2013
"2103","Travis Scott","<U+200B>outside (Ft. 21 Savage)             ",300100,2013
"2104","Travis Scott","<U+200B>first take (Ft. Bryson Tiller)             ",465300,2013
"2105","Travis Scott","<U+200B>lose (Ft. Cassie)             ",357400,2013
"2106","Travis Scott","<U+200B>guidance (Ft. K. Forest)             ",261400,2013
"2107","Travis Scott","<U+200B>wonderful (Ft. The Weeknd)             ",553100,2013
"2108","Travis Scott","<U+200B>beibs in the trap (Ft. NAV)             ",1700000,2013
"2109","Travis Scott","<U+200B>goosebumps (Ft. Kendrick Lamar)             ",3500000,2013
"2110","Travis Scott","Pick Up the Phone by Young Thug & Travis Scott (Ft. Quavo)             ",1600000,2013
"2111","Travis Scott","Pornography             ",397400,2013
"2112","Travis Scott","Oh My Dis Side (Ft. Quavo)             ",361500,2013
"2113","Travis Scott","3500 (Ft. 2 Chainz & Future)             ",748800,2013
"2114","Travis Scott","Wasted (Ft. Juicy J)             ",135500,2013
"2115","Travis Scott","90210 (Ft. Kacy Hill)             ",766900,2013
"2116","Travis Scott","Pray 4 Love (Ft. The Weeknd)             ",428200,2013
"2117","Travis Scott","Nightcrawler (Ft. Chief Keef & Swae Lee)             ",343300,2013
"2118","Travis Scott","Piss On Your Grave (Ft. Kanye West)             ",212700,2013
"2119","Travis Scott","Impossible             ",318500,2013
"2120","Travis Scott","Maria I'm Drunk (Ft. Justin Bieber & Young Thug)             ",731400,2013
"2121","Travis Scott","Flying High (Ft. Toro y Moi)             ",84100,2013
"2122","Travis Scott","I Can Tell             ",178700,2013
"2123","Travis Scott","Apple Pie             ",330000,2013
"2124","Travis Scott","Antidote             ",1800000,2013
"2125","Travis Scott","Ok Alright (Ft. ScHoolboy Q & SZA)             ",147500,2013
"2126","Travis Scott","Never Catch Me             ",115600,2013
"2127","Travis Scott","Rodeo [Tracklist + Album Art]             ",154500,2013
"2128","Travis Scott","Days Before Rodeo: The Prayer             ",254700,2013
"2129","Travis Scott","Mamacita (Ft. Rich Homie Quan & Young Thug)             ",563700,2013
"2130","Travis Scott","Quintana Pt. 2 (Ft. T.I.)             ",227500,2013
"2131","Travis Scott","Drugs You Should Try It             ",863400,2013
"2132","Travis Scott","Don't Play (Ft. The 1975 & Big Sean)             ",396000,2013
"2133","Travis Scott","Skyfall (Ft. Young Thug)             ",528200,2013
"2134","Travis Scott","Zombies             ",98400,2013
"2135","Travis Scott","Sloppy Toppy (Ft. Migos & PeeWee Longway)             ",228800,2013
"2136","Travis Scott","Basement Freestyle             ",118400,2013
"2137","Travis Scott","Backyard             ",172300,2013
"2138","Travis Scott","Grey             ",153000,2013
"2139","Travis Scott","BACC             ",60500,2013
"2140","Travis Scott","Days Before Rodeo [Tracklist + Album Art]             ",23700,2013
"2141","Travis Scott","Meadow Creek             ",35500,2013
"2142","Travis Scott","Bad Mood / Shit On You             ",86700,2013
"2143","Travis Scott","Upper Echelon (Ft. 2 Chainz & T.I.)             ",305300,2013
"2144","Travis Scott","Chaz Interlude (Ft. Toro y Moi)             ",15500,2013
"2145","Travis Scott","Uptown (Ft. A$AP Ferg)             ",137500,2013
"2146","Travis Scott","Hell of a Night             ",138600,2013
"2147","Travis Scott","Blocka La Flame (Ft. Popcaan)             ",99100,2013
"2148","Travis Scott","Naked (Ft. Justin Vernon)             ",39400,2013
"2149","Travis Scott","Dance on the Moon (Ft. Paul Wall & Theophilus London)             ",53000,2013
"2150","Travis Scott","MIA             ",82000,2013
"2151","Travis Scott","Drive (Ft. James Fauntleroy)             ",42500,2013
"2152","Travis Scott","Quintana (Ft. Wale)             ",226700,2013
"2153","Travis Scott","Bandz (Ft. Meek Mill)             ",57600,2013
"2154","Travis Scott","Quintana (Remix) (Ft. Migos)             ",10100,2013
"2155","Travis Scott","Owl Pharaoh [Tracklist + Album Art]             ",6000,2013
"2156","Trippie Redd","Negative Energy (Ft. Kodie Shane)             ",116900,2018
"2157","Trippie Redd","Can't Love             ",86800,2018
"2158","Trippie Redd","Love Scars 3             ",140800,2018
"2159","Trippie Redd","Toxic Waste             ",64600,2018
"2160","Trippie Redd","Emani Interlude (Ft. Emani22)             ",12400,2018
"2161","Trippie Redd","Elevate & Motivate (Ft. Nel-Denarro & YoungBoy Never Broke Again)             ",32100,2018
"2162","Trippie Redd","I Tried Loving             ",76900,2018
"2163","Trippie Redd","A.L.L.T.Y. 3 (Ft. Baby Goth)             ",37800,2018
"2164","Trippie Redd","Loyalty Before Royalty             ",68200,2018
"2165","Trippie Redd","1400 / 999 Freestyle (Ft. Juice WRLD)             ",155400,2018
"2166","Trippie Redd","So Alive             ",21400,2018
"2167","Trippie Redd","Wicked             ",28400,2018
"2168","Trippie Redd","Camp Fire Tale             ",17800,2018
"2169","Trippie Redd","Together             ",110700,2018
"2170","Trippie Redd","Taking a Walk             ",300800,2018
"2171","Trippie Redd","Wish by Diplo (Ft. Trippie Redd)             ",456500,2018
"2172","Trippie Redd","Missing My Idols             ",162700,2018
"2173","Trippie Redd","Forever Ever (Ft. Reese LAFLARE & Young Thug)             ",139900,2018
"2174","Trippie Redd","Bird Shit             ",73100,2018
"2175","Trippie Redd","BANG!             ",173800,2018
"2176","Trippie Redd","How You Feel             ",86600,2018
"2177","Trippie Redd","Dark Knight Dummo (Ft. Travis Scott)             ",605200,2018
"2178","Trippie Redd","UKA UKA             ",205200,2018
"2179","Trippie Redd","Shake It Up             ",138100,2018
"2180","Trippie Redd","Diamond Minds (Ft. Elliott Trent & Tory Lanez)             ",54800,2018
"2181","Trippie Redd","Gore             ",47500,2018
"2182","Trippie Redd","Underwater FlyZone             ",46800,2018
"2183","Trippie Redd","Black Magic             ",53000,2018
"2184","Trippie Redd","BILAP (Ft. Chief Keef)             ",43400,2018
"2185","Trippie Redd","Bust Down             ",278900,2018
"2186","Trippie Redd","Feel Good (Ft. Cydnee with a C & Khalil)             ",58500,2018
"2187","Trippie Redd","In Too Deep             ",145300,2018
"2188","Trippie Redd","Deadman's Wonderland (Ft. FOREVER ANTi PoP)             ",63900,2018
"2189","Trippie Redd","Woah Woah Woah (Ft. Bali Baby)             ",95600,2018
"2190","Trippie Redd","Back of My Mind (Ft. Chris King & Cydnee with a C)             ",64200,2018
"2191","Trippie Redd","Today (Ft. UnoTheActivist)             ",38600,2018
"2192","Trippie Redd","Hellboy             ",127600,2018
"2193","Trippie Redd","Oomp's Revenge             ",54700,2018
"2194","Trippie Redd","Fire Starter (Ft. Emani22)             ",39100,2018
"2195","Trippie Redd","Topanga             ",344300,2018
"2196","Trippie Redd","Overweight (Ft. Chris King)             ",48900,2018
"2197","Trippie Redd","Overdose on L1fe             ",27300,2018
"2198","Trippie Redd","I Know How to Self Destruct             ",19100,2018
"2199","Trippie Redd","Let Me Down             ",15500,2018
"2200","Trippie Redd","Love Scars Pt. 2 / Rack City (Ft. Chris King & FOREVER ANTi PoP)             ",224300,2018
"2201","Trippie Redd","Romeo & Juliet             ",363300,2018
"2202","Trippie Redd","Deeply Scarred (Ft. UnoTheActivist)             ",147200,2018
"2203","Trippie Redd","Blade Of Woe (Ft. Famous Dex)             ",72800,2018
"2204","Trippie Redd","It Takes Time             ",366800,2018
"2205","Trippie Redd","Poles1469 (Ft. 6ix9ine)             ",595000,2018
"2206","Trippie Redd","No Smoke 1400 B.C/Sauce (Ft. Pachino)             ",38100,2018
"2207","Trippie Redd","Stoves On 14th (Ft. Black Jezuss)             ",43800,2018
"2208","Trippie Redd","Limitless (Ft. Lil Tracy & Rocket Da Goon)             ",79100,2018
"2209","Trippie Redd","Can You Rap Like Me?             ",130600,2018
"2210","Trippie Redd","Never Ever Land             ",110400,2018
"2211","Trippie Redd","Love Scars/You hurt me             ",1e+06,2018
"2212","Trippie Redd","Dangerous (Ft. Chris King & Rocket Da Goon)             ",16300,2018
"2213","Trippie Redd","Back Back Back             ",15500,2018
"2214","Troy Ave","She Belongs to the Game (Ft. Young Lito)             ",271600,2014
"2215","Troy Ave","Chuck Norris (Hoes N Gangstas)             ",43800,2014
"2216","Troy Ave","Appreciate Me             ",8700,2014
"2217","Ty Dolla $ign","Famous (Ft. John Mayer)             ",29500,2014
"2218","Ty Dolla $ign","Famous Lies             ",8500,2014
"2219","Ty Dolla $ign","Love U Better (Ft. Lil Wayne & The-Dream)             ",144600,2014
"2220","Ty Dolla $ign","Ex (Ft. YG)             ",137100,2014
"2221","Ty Dolla $ign","Famous Excuses             ",6200,2014
"2222","Ty Dolla $ign","Droptop in the Rain (Ft. Tory Lanez)             ",44100,2014
"2223","Ty Dolla $ign","Don't Judge Me (Ft. Future & Swae Lee)             ",73700,2014
"2224","Ty Dolla $ign","Dawsin's Breek (Ft. Jeremih)             ",57100,2014
"2225","Ty Dolla $ign","Don't Sleep On Me (Ft. 24hrs & Future)             ",26300,2014
"2226","Ty Dolla $ign","Stare (Ft. Pharrell Williams & Wiz Khalifa)             ",25500,2014
"2227","Ty Dolla $ign","So Am I (Ft. Damian Marley & Skrillex)             ",27100,2014
"2228","Ty Dolla $ign","Lil Favorite (Ft. MadeinTYO)             ",36900,2014
"2229","Ty Dolla $ign","In Your Phone by Ty Dolla $ign & Lauren Jauregui             ",56400,2014
"2230","Ty Dolla $ign","All The Time             ",27400,2014
"2231","Ty Dolla $ign","Side Effects             ",19000,2014
"2232","Ty Dolla $ign","Message In A Bottle             ",21200,2014
"2233","Ty Dolla $ign","Pineapple (Ft. Gucci Mane & Quavo)             ",162800,2014
"2234","Ty Dolla $ign","Clout (Ft. 21 Savage)             ",85000,2014
"2235","Ty Dolla $ign","Number             ",23100,2014
"2236","Ty Dolla $ign","Drugs (Ft. Wiz Khalifa)             ",10500,2014
"2237","Ty Dolla $ign","South Beach (Ft. French Montana & Quavo)             ",10500,2014
"2238","Ty Dolla $ign","Simple (Ft. Yo Gotti)             ",5300,2014
"2239","Ty Dolla $ign","$             ",16300,2014
"2240","Ty Dolla $ign","Campaign (Ft. Future)             ",121500,2014
"2241","Ty Dolla $ign","??? (Where) (Ft. Migos)             ",44400,2014
"2242","Ty Dolla $ign","3 Wayz (Ft. Travis Scott)             ",70300,2014
"2243","Ty Dolla $ign","Juice             ",10600,2014
"2244","Ty Dolla $ign","Zaddy (Ft. Jay 305 & Keke Palmer)             ",172400,2014
"2245","Ty Dolla $ign","Hello (Ft. YG)             ",17000,2014
"2246","Ty Dolla $ign","R&B (Ft. Tweet)             ",19200,2014
"2247","Ty Dolla $ign","Stealing             ",27900,2014
"2248","Ty Dolla $ign","Clean             ",10900,2014
"2249","Ty Dolla $ign","My Song (Ft. 24hrs & Future)             ",11000,2014
"2250","Ty Dolla $ign","Pu$$y (Ft. Trey Songz & Wiz Khalifa)             ",38400,2014
"2251","Ty Dolla $ign","No Justice (Ft. Big TC)             ",26200,2014
"2252","Ty Dolla $ign","Watching (Ft. Meek Mill)             ",15200,2014
"2253","Ty Dolla $ign","Campaign [Tracklist + Artwork]             ",7500,2014
"2254","Ty Dolla $ign","LA (Ft. Brandy, James Fauntleroy & Kendrick Lamar)             ",76200,2014
"2255","Ty Dolla $ign","Saved (Ft. E-40)             ",222600,2014
"2256","Ty Dolla $ign","Straight Up (Ft. Jagged Edge)             ",20300,2014
"2257","Ty Dolla $ign","Solid (Ft. Babyface)             ",29200,2014
"2258","Ty Dolla $ign","Horses In the Stable             ",49500,2014
"2259","Ty Dolla $ign","Know Ya (Ft. Trey Songz)             ",61600,2014
"2260","Ty Dolla $ign","Credit (Ft. Sevyn Streeter)             ",32400,2014
"2261","Ty Dolla $ign","Miracle / Wherever (Ft. Big TC & D-Loc)             ",49500,2014
"2262","Ty Dolla $ign","Guard Down (Ft. Kanye West & Puff Daddy)             ",13500,2014
"2263","Ty Dolla $ign","Sitting Pretty (Ft. Wiz Khalifa)             ",59000,2014
"2264","Ty Dolla $ign","When I See Ya (Ft. Fetty Wap)             ",79600,2014
"2265","Ty Dolla $ign","Blasé (Ft. Future & Rae Sremmurd)             ",608500,2014
"2266","Ty Dolla $ign","Only Right (Ft. Joe Moses, TeeCee4800 & YG)             ",45900,2014
"2267","Ty Dolla $ign","Bring It Out of Me             ",12700,2014
"2268","Ty Dolla $ign","Actress (Ft. R. Kelly)             ",10900,2014
"2269","Ty Dolla $ign","Finale (Ft. PJ & Sa-Ra)             ",5500,2014
"2270","Ty Dolla $ign","Like a Drug             ",17400,2014
"2271","Ty Dolla $ign","Wavy (Ft. Joe Moses)             ",238700,2014
"2272","Ty Dolla $ign","Long Time (Ft. Quavo)             ",27500,2014
"2273","Ty Dolla $ign","Westside             ",29200,2014
"2274","Ty Dolla $ign","Free TC [Tracklist + Album Cover]             ",15000,2014
"2275","Ty Dolla $ign","Airplane Mode             ",12800,2014
"2276","Ty Dolla $ign","Back In the City             ",6600,2014
"2277","Ty Dolla $ign","Rich Ni$$a (Ft. YG)             ",5100,2014
"2278","Ty Dolla $ign","Sex on Drugs             ",7400,2014
"2279","Ty Dolla $ign","No Fake $hit             ",5600,2014
"2280","Ty Dolla $ign","Violent             ",39700,2014
"2281","Ty Dolla $ign","Money Ruin Friendships (Ft. Joe Moses)             ",5900,2014
"2282","Ty Dolla $ign","All             ",5100,2014
"2283","Ty Dolla $ign","NDK (Ft. Big Sean & Jay 305)             ",17300,2014
"2284","Ty Dolla $ign","Dead Presidents (Ft. Juicy J & Rich Homie Quan)             ",8700,2014
"2285","Ty Dolla $ign","Lord Knows (Ft. Dom Kennedy & Rick Ross)             ",20700,2014
"2286","Ty Dolla $ign","Stretch/She Better             ",20400,2014
"2287","Ty Dolla $ign","Drank N Cranberry (Ft. Casey Veggies)             ",5300,2014
"2288","Ty Dolla $ign","Like I do (Ft. French Montana & Yo Gotti)             ",24000,2014
"2289","Ty Dolla $ign","Issue (Ft. Mike Posner & Wiz Khalifa)             ",10400,2014
"2290","Ty Dolla $ign","Missionary (Ft. Mila J)             ",11200,2014
"2291","Ty Dolla $ign","Type of Shit I Hate (Remix) (Ft. Ed Sheeran, Fabolous & YG)             ",15400,2014
"2292","Ty Dolla $ign","Can't Stay (Ft. T.I.)             ",16900,2014
"2293","Ty Dolla $ign","In Too Deep by Big TC (Ft. D-Loc & TeeCee4800)             ",10900,2014
"2294","Ugly God","Leave a Tip (Ft. Splash Drexler)             ",21500,2017
"2295","Ugly God","BITCH WHERE MY HUG AT             ",7500,2017
"2296","Ugly God","Tropics             ",7600,2017
"2297","Ugly God","WEWANTALLTHESMOKE             ",8700,2017
"2298","Ugly God","Welcome To the Booty Tape             ",77400,2017
"2299","Ugly God","Stop Smoking Black & Milds             ",88500,2017
"2300","Ugly God","I'm a Nasty Hoe             ",61300,2017
"2301","Ugly God","I'm Tryna Fuck             ",74100,2017
"2302","Ugly God","Fuck Ugly God             ",148200,2017
"2303","Ugly God","No Lies (Ft. Wiz Khalifa)             ",39400,2017
"2304","Ugly God","Bitch!             ",182300,2017
"2305","Ugly God","L.D.C.             ",28500,2017
"2306","Ugly God","Imma Dog (Ft. PnB Rock)             ",29000,2017
"2307","Ugly God","Water             ",979900,2017
"2308","Ugly God","Like a Maverick             ",50700,2017
"2309","Vic Mensa","Dark Things             ",11400,2014
"2310","Vic Mensa","Reverse (Ft. G-Eazy)             ",58700,2014
"2311","Vic Mensa","Didn't I (Say I Didn't)             ",43100,2014
"2312","Vic Mensa","Memories on 47th St.             ",17800,2014
"2313","Vic Mensa","Rollin' Like a Stoner             ",35700,2014
"2314","Vic Mensa","Homewrecker (Ft. Weezer)             ",31500,2014
"2315","Vic Mensa","Gorgeous (Ft. Syd)             ",14500,2014
"2316","Vic Mensa","Heaven on Earth (Ft. The-Dream)             ",39800,2014
"2317","Vic Mensa","Card Cracker (Skit)             ",7200,2014
"2318","Vic Mensa","Down for Some Ignorance (Ghetto Lullaby) (Ft. Chief Keef & Joey Purp)             ",18500,2014
"2319","Vic Mensa","Coffee & Cigarettes             ",30100,2014
"2320","Vic Mensa","Wings (Ft. Pharrell Williams & Saul Williams)             ",21300,2014
"2321","Vic Mensa","Heaven on Earth (Reprise) (Ft. The-Dream)             ",8000,2014
"2322","Vic Mensa","The Fire Next Time             ",14500,2014
"2323","Vic Mensa","We Could Be Free (Ft. Ty Dolla $ign)             ",40600,2014
"2324","Vic Mensa","Rage             ",28000,2014
"2325","Vic Mensa","OMG (Ft. Pharrell Williams & Pusha-T)             ",47900,2014
"2326","Vic Mensa","Almost There (Ft. Mr. Hudson)             ",8400,2014
"2327","Vic Mensa","Dynasty             ",31900,2014
"2328","Vic Mensa","16 Shots             ",81200,2014
"2329","Vic Mensa","Danger             ",50500,2014
"2330","Vic Mensa","New Bae             ",70500,2014
"2331","Vic Mensa","Liquor Locker (Ft. Ty Dolla $ign)             ",100100,2014
"2332","Vic Mensa","Shades of Blue             ",39600,2014
"2333","Vic Mensa","There's Alot Going On             ",124200,2014
"2334","Vic Mensa","There's A Lot Going On [Tracklist + Cover Art]             ",7000,2014
"2335","Vic Mensa","Welcome To INNANET             ",23700,2014
"2336","Vic Mensa","Orange Soda             ",92600,2014
"2337","Vic Mensa","Lovely Day             ",38300,2014
"2338","Vic Mensa","Tweakin (Ft. Chance the Rapper)             ",136000,2014
"2339","Vic Mensa","FUN!             ",6200,2014
"2340","Vic Mensa","Magic (Ft. Jesse Boykins III)             ",19000,2014
"2341","Vic Mensa","Time Is Money (Ft. Beldina & Rockie Fresh)             ",78500,2014
"2342","Vic Mensa","YNSP (Ft. ELIZA)             ",51300,2014
"2343","Vic Mensa","Hollywood LA (Ft. Lili K.)             ",74500,2014
"2344","Vic Mensa","Holy Holy (Ft. Ab-Soul & BJ the Chicago Kid)             ",108700,2014
"2345","Vic Mensa","Fear & Doubt (Ft. Joey Purp & Kenna)             ",25500,2014
"2346","Vic Mensa","Yap Yap             ",17700,2014
"2347","Vic Mensa","RUN! (Ft. Thundercat)             ",10900,2014
"2348","Vic Mensa","That Nigga             ",33300,2014
"2349","Vince Staples","Get The Fuck Off My Dick             ",54200,2015
"2350","Vince Staples","Feels Like Summer (Ft. Ty Dolla $ign)             ",28200,2015
"2351","Vince Staples","Outside!             ",19100,2015
"2352","Vince Staples","Don't Get Chipped (Ft. Jay Rock)             ",28800,2015
"2353","Vince Staples","Relay             ",21800,2015
"2354","Vince Staples","New earlsweatshirt (Interlude) (Ft. Earl Sweatshirt)             ",33600,2015
"2355","Vince Staples","Run the Bands             ",17400,2015
"2356","Vince Staples","FUN! (Ft. E-40)             ",44800,2015
"2357","Vince Staples","No Bleedin (Ft. Kamaiyah)             ",13000,2015
"2358","Vince Staples","Brand New Tyga (Interlude) (Ft. Tyga)             ",11300,2015
"2359","Vince Staples","(562) 453-9382 (Skit)             ",7000,2015
"2360","Vince Staples","Tweakin' (Ft. Buddy, Kehlani & Vonnie)             ",23700,2015
"2361","Vince Staples","Crabs in a Bucket (Ft. Kilo Kish)             ",57300,2015
"2362","Vince Staples","Big Fish (Ft. Juicy J)             ",195800,2015
"2363","Vince Staples","Alyssa Interlude             ",45000,2015
"2364","Vince Staples","Love Can Be... (Ft. Damon Albarn, Kilo Kish & Ray J)             ",62200,2015
"2365","Vince Staples","745             ",83500,2015
"2366","Vince Staples","Ramona Park Is Yankee Stadium             ",20400,2015
"2367","Vince Staples","Yeah Right (Ft. Kendrick Lamar & KUCKA)             ",169800,2015
"2368","Vince Staples","Homage (Ft. Kilo Kish)             ",39100,2015
"2369","Vince Staples","SAMO (Ft. A$AP Rocky & Kilo Kish)             ",41200,2015
"2370","Vince Staples","Party People             ",40800,2015
"2371","Vince Staples","BagBak             ",143000,2015
"2372","Vince Staples","Rain Come Down (Ft. Ty Dolla $ign)             ",57200,2015
"2373","Vince Staples","Big Fish Theory [Tracklist + Album Art]             ",18100,2015
"2374","Vince Staples","Let It Shine             ",13700,2015
"2375","Vince Staples","War Ready             ",74400,2015
"2376","Vince Staples","Smile             ",56400,2015
"2377","Vince Staples","Loco (Ft. Kilo Kish)             ",54600,2015
"2378","Vince Staples","Prima Donna (Ft. A$AP Rocky)             ",85600,2015
"2379","Vince Staples","Pimp Hand             ",30800,2015
"2380","Vince Staples","Big Time             ",30900,2015
"2381","Vince Staples","Prima Donna [Tracklist + Artwork]             ",8900,2015
"2382","Vince Staples","Ramona Park Legend Pt. 1             ",21500,2015
"2383","Vince Staples","Lift Me Up             ",143000,2015
"2384","Vince Staples","Norf Norf             ",699200,2015
"2385","Vince Staples","Birds & Bees (Ft. Daley)             ",40400,2015
"2386","Vince Staples","Loca             ",49600,2015
"2387","Vince Staples","Lemme Know (Ft. DJ Dahi & Jhené Aiko)             ",60100,2015
"2388","Vince Staples","Dopeman (Ft. Joey Fatts & Kilo Kish)             ",35900,2015
"2389","Vince Staples","Jump Off the Roof (Ft. Snoh Aalegra)             ",77100,2015
"2390","Vince Staples","Señorita (Ft. Future)             ",310200,2015
"2391","Vince Staples","Summertime             ",115800,2015
"2392","Vince Staples","Ramona Park Legend Pt. 2             ",24300,2015
"2393","Vince Staples","3230             ",40900,2015
"2394","Vince Staples","Surf (Ft. Kilo Kish)             ",34400,2015
"2395","Vince Staples","Might Be Wrong (Ft. Eeeeeeee & Haneef Talib)             ",28800,2015
"2396","Vince Staples","Get Paid (Ft. Desi Mo)             ",30100,2015
"2397","Vince Staples","Street Punks             ",28600,2015
"2398","Vince Staples","Hang N' Bang (Ft. A$ton Matthews)             ",28400,2015
"2399","Vince Staples","C.N.B.             ",28800,2015
"2400","Vince Staples","Like It Is             ",34500,2015
"2401","Vince Staples","'06             ",22500,2015
"2402","Vince Staples","Summertime '06 [Tracklist + Album Art]             ",11600,2015
"2403","Vince Staples","Fire             ",37000,2015
"2404","Vince Staples","65 Hunnid             ",46700,2015
"2405","Vince Staples","Screen Door             ",46300,2015
"2406","Vince Staples","Hands Up             ",47100,2015
"2407","Vince Staples","Blue Suede             ",176500,2015
"2408","Vince Staples","Limos (Ft. Teyana Taylor)             ",66900,2015
"2409","Vince Staples","Feelin' the Love             ",17900,2015
"2410","Wifisfuneral","Alone As a Facetat             ",8600,2018
"2411","Wifisfuneral","Ever Seen a Demon             ",12800,2018
"2412","Wifisfuneral","25 Lighters             ",22100,2018
"2413","Wifisfuneral","Genesis             ",27300,2018
"2414","Wifisfuneral","Every Fucking Pill in the World (Ft. UnoTheActivist)             ",7700,2018
"2415","Wifisfuneral","100 Ways             ",5500,2018
"2416","Wifisfuneral","IMVU             ",15800,2018
"2417","Wifisfuneral","Been 2 Hell & Back             ",8900,2018
"2418","Wifisfuneral","LilSkiesFuneral (Ft. Lil Skies)             ",34000,2018
"2419","Wifisfuneral","Juveniles (Ft. YBN Nahmir)             ",72900,2018
"2420","Wifisfuneral","Midday (Ft. Craig Xen)             ",5900,2018
"2421","Wifisfuneral","Tic Tac (Intro)             ",12400,2018
"2422","Wifisfuneral","ItTakes2ToTango             ",9400,2018
"2423","Wifisfuneral","Grim Pt.2 (Ft. DirtyFaceSmook)             ",7300,2018
"2424","Wifisfuneral","Centerfold (Ft. 458 Keez, Danny Towers & KiD TRUNKS)             ",10000,2018
"2425","Wifisfuneral","LoyaltyRunsDeepInDaLongRun             ",13500,2018
"2426","Wifisfuneral","Eyez Low (Ft. Danny Towers)             ",6300,2018
"2427","Wifisfuneral","Wrist Motion (Ft. Fat Nick)             ",11200,2018
"2428","Wifisfuneral","<U+200B>lil jeff hardy             ",25800,2018
"2429","Wifisfuneral","BloodyBoysWhoCriedWolf (Ft. CHXPO)             ",8100,2018
"2430","Wifisfuneral","Jackie Chan             ",9000,2018
